time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1
1785784740,28915.5,28924.75,28915.5,28923.25,28659.183620730753,28816.972462831116,28501.39477863039
1785784800,28923.5,28926,28912,28913.25,28659.45478580632,28817.381986173186,28501.527585439453
1785784860,28913.25,28920.25,28911,28919,28659.626215485147,28817.640334057676,28501.612096912617
1785784920,28918.75,28924,28916.75,28920.25,28659.803319048136,28817.909741707645,28501.69689638863
1785784980,28920.75,28922.75,28916,28917.75,28659.96915527513,28818.1607035708,28501.777606979456
1785785040,28917.75,28922.75,28915,28916.5,28660.09709086891,28818.353743251133,28501.840438486684
1785785100,28916.25,28919.25,28912.5,28913.75,28660.295116027806,28818.649765471044,28501.94046658457
1785785160,28913.5,28918.5,28909.5,28914.25,28660.542729060686,28819.018307362727,28502.067150758645
1785785220,28914.25,28923.25,28913.5,28922.25,28660.69421556428,28819.247227362954,28502.141203765605
1785785280,28922.25,28924.25,28909.75,28909.75,28660.96096553261,28819.643979188386,28502.277951876833
1785785340,28909.75,28918,28908,28913.25,28661.118831805426,28819.877481617725,28502.36018199313
1785785400,28912.75,28926,28911.75,28915.75,28661.442663602615,28820.362588206557,28502.522738998672
1785785460,28915.75,28920.5,28906.5,28915.5,28661.698842865815,28820.741662945708,28502.656022785923
1785785520,28915,28917,28908.75,28909,28661.845158384658,28820.956277937712,28502.734038831604
1785785580,28909.25,28911.5,28903.5,28904.5,28662.04349948772,28821.24246378584,28502.844535189604
1785785640,28904.5,28915.75,28904.25,28911.75,28662.26020652985,28821.55874818463,28502.961664875067
1785785700,28912,28918.5,28911.5,28916.5,28662.427533132934,28821.806340005744,28503.048726260124
1785785760,28916.25,28923.5,28905.75,28907.5,28662.75068912604,28822.279286003697,28503.22209224838
1785785820,28907.5,28912,28903,28910.25,28662.945637088105,28822.56089944474,28503.33037473147
1785785880,28910.25,28913.75,28906,28906.5,28663.098115632056,28822.781191077713,28503.4150401864
1785785940,28907,28911.75,28902,28905.25,28663.251064361848,28823.000336288052,28503.501792435643
1785786000,28905.25,28910.75,28900,28910,28663.52961129863,28823.399719645542,28503.659502951716
1785786060,28909.75,28914.5,28898.5,28902.75,28663.794394121353,28823.776855246593,28503.811932996112
1785786120,28902.25,28910.5,28901.75,28907,28663.955854594227,28824.007418568326,28503.90429062013
1785786180,28907.25,28909.75,28903.25,28906,28664.099478706048,28824.212296248115,28503.98666116398
1785786240,28906.25,28919.75,28906.25,28915,28664.36296432912,28824.59634547818,28504.12958318006
1785786300,28915,28918.75,28911.5,28914.75,28664.562650432254,28824.888225011182,28504.237075853325
1785786360,28914.5,28917.5,28901.5,28906.25,28664.805771536747,28825.236098405483,28504.37544466801
1785786420,28905.5,28914.5,28902.25,28912.5,28665.008660007057,28825.52727624436,28504.490043769754
1785786480,28912.25,28921.75,28911.25,28914.75,28665.26828699702,28825.906512982005,28504.630061012034
1785786540,28914.75,28918,28912.25,28915.25,28665.42503180525,28826.134707307723,28504.71535630278
1785786600,28914.75,28933.5,28913,28921.75,28666.260339480552,28827.375230471298,28505.145448489806
1785786660,28921.75,28935,28919,28927.5,28666.608530636244,28827.89737096753,28505.319690304957
1785786720,28928,28935.75,28926.25,28928,28666.94829771342,28828.410085543695,28505.486509883147
1785786780,28928,28931.25,28906.25,28910.25,28667.445918277564,28829.12908491104,28505.762751644088
1785786840,28909.5,28909.5,28890.25,28899.75,28668.165553294755,28830.113724942625,28506.217381646886
1785786900,28899.25,28899.25,28878.5,28881.75,28668.754588738582,28830.880196718055,28506.62898075911
1785786960,28881.5,28884.25,28865.75,28883.25,28669.326291199686,28831.597569751062,28507.05501264831
1785787020,28883.25,28892.25,28879.75,28887.75,28669.7165572411,28832.102833115623,28507.330281366576
1785787080,28888,28901.5,28886.5,28895.75,28670.25575219919,28832.819676477495,28507.691827920888
1785787140,28896.25,28904.75,28881,28900.75,28671.340217003693,28834.26009560713,28508.420338400258
1785787200,28901.5,28902.25,28878.75,28879.25,28671.744033421168,28834.77762305612,28508.710443786214
1785787260,28879.25,28897,28877.75,28894,28672.012220690463,28835.124384327264,28508.900057053663
1785787320,28894,28894.25,28881.5,28889.25,28672.175679333413,28835.33451850594,28509.016840160886
1785787380,28889,28891.5,28881.5,28885.5,28672.273439505825,28835.459086924326,28509.087792087324
1785787440,28885.25,28889.75,28878.75,28884.75,28672.401617255106,28835.621228380754,28509.182006129457
1785787500,28884,28912,28883.5,28901,28672.671920857432,28835.981355206983,28509.362486507882
1785787560,28901,28909.5,28897.25,28905.5,28672.812572940395,28836.17196210166,28509.45318377913
1785787620,28905,28906,28899.25,28905.25,28672.88408150867,28836.26862427782,28509.499538739517
1785787680,28905,28908.25,28902,28905.25,28672.93826895223,28836.34226314837,28509.534274756094
1785787740,28906,28923,28903.5,28909,28673.101178258406,28836.56845000804,28509.633906508774
1785787800,28908.5,28918.75,28908.25,28912.75,28673.23034256937,28836.74847212112,28509.712213017625
1785787860,28912,28917.5,28906,28910.75,28673.31922599595,28836.871553358615,28509.766898633286
1785787920,28910.25,28913.25,28904,28905.75,28673.38942463148,28836.96753127291,28509.811317990054
1785787980,28906,28912,28905.25,28907.75,28673.428150722597,28837.020581511893,28509.8357199333
1785788040,28908,28914.75,28904.75,28911.5,28673.499484916,28837.118919422468,28509.88005040953
1785788100,28910.75,28930.25,28910,28924.25,28673.711952964917,28837.422156536635,28510.0017493932
1785788160,28925,28933.25,28920,28924.75,28673.835111543176,28837.60019834969,28510.070024736662
1785788220,28924.5,28929.25,28924.5,28925.25,28673.88821726519,28837.677012157907,28510.099422372474
1785788280,28925.5,28928.5,28923.5,28927.75,28673.928178445996,28837.734842987207,28510.121513904785
1785788340,28927.75,28930.25,28926.5,28928.75,28673.9742562977,28837.801893177988,28510.146619417414
1785788400,28928.75,28934.25,28926.5,28931.25,28674.055728789506,28837.92116949658,28510.19028808243
1785788460,28932.25,28942.5,28929.5,28931.75,28674.201706428055,28838.137202976948,28510.266209879162
1785788520,28931.25,28933,28924.75,28925.75,28674.2975942358,28838.27624445585,28510.318944015748
1785788580,28925.75,28927.5,28922.25,28926.25,28674.361344945683,28838.367957280436,28510.35473261093
1785788640,28927.25,28927.25,28920.5,28920.75,28674.412129776745,28838.440442090883,28510.383817462607
1785788700,28921.5,28926,28921.25,28925.25,28674.45228449644,28838.497975409628,28510.406593583255
1785788760,28925.25,28925.5,28921,28922.25,28674.481085258227,28838.53907638541,28510.423094131045
1785788820,28923.25,28925.75,28920.75,28924.5,28674.521242803912,28838.596506101032,28510.445979506792
1785788880,28924.25,28924.75,28919,28919.25,28674.559707061977,28838.65105375241,28510.468360371546
1785788940,28919.25,28919.5,28910.25,28914.25,28674.644771174986,28838.769260772857,28510.520281577115
1785789000,28913.25,28918,28911.75,28913.5,28674.697369021716,28838.842267726664,28510.55247031677
1785789060,28914,28918.75,28913.25,28918,28674.734897529503,28838.894722908713,28510.57507215029
1785789120,28919,28919.5,28910.25,28912.75,28674.783962266567,28838.962740430256,28510.60518410288
1785789180,28912,28921.5,28910.5,28912,28674.880109547597,28839.09619382386,28510.664025271333
1785789240,28912,28917.25,28909.5,28913.75,28674.921422588202,28839.153300949125,28510.68954422728
1785789300,28914.25,28921.5,28912.75,28919.5,28674.974563525193,28839.22778716532,28510.721339885065
1785789360,28919,28924,28917.5,28920,28675.008661905118,28839.275960823703,28510.741362986533
1785789420,28919.25,28926.25,28919,28925.5,28675.05377346681,28839.340291523895,28510.767255409726
1785789480,28925,28929.5,28921.25,28921.75,28675.10696181686,28839.416256789482,28510.797666844235
1785789540,28922.5,28927.75,28922,28923.5,28675.131365448015,28839.451130636982,28510.811600259047
1785789600,28923.25,28926.5,28922.5,28926.25,28675.15762199232,28839.48872392398,28510.82652006066
1785789660,28925.5,28932.25,28925.5,28930.75,28675.231423084682,28839.595776142807,28510.867070026557
1785789720,28930.5,28932.25,28928,28929,28675.269738888608,28839.651380735235,28510.88809704198
1785789780,28929,28931.5,28925.75,28928.5,28675.309469345168,28839.708826879123,28510.910111811212
1785789840,28928,28931.5,28927,28929.5,28675.352302828192,28839.77088551936,28510.933720137025
1785789900,28929.25,28933.25,28927.75,28930.75,28675.424477039785,28839.875812397353,28510.973141682218
1785789960,28930.25,28933.25,28927,28927,28675.46434432409,28839.933497320304,28510.995191327875
1785790020,28927.5,28930.5,28925.75,28926.75,28675.49579604551,28839.978804660717,28511.012787430303
1785790080,28926.5,28928,28924.25,28925,28675.523416979802,28840.0183577873,28511.028476172305
1785790140,28924.5,28925.5,28917.5,28921.25,28675.57136808153,28840.086101370714,28511.05663479235
1785790200,28921.5,28922.25,28917,28920.25,28675.627012954777,28840.16430553042,28511.089720379136
1785790260,28920.25,28923.25,28917,28917,28675.673853908916,28840.22996419411,28511.117743623723
1785790320,28917.5,28918.75,28916,28918.25,28675.690866751538,28840.253700985613,28511.128032517463
1785790380,28918,28922,28917.25,28920.75,28675.7173987637,28840.29098937562,28511.14380815178
1785790440,28920.75,28921,28914.5,28919.75,28675.747021435847,28840.332407950096,28511.1616349216
1785790500,28919.75,28925.5,28919,28923.75,28675.783401547884,28840.38396165812,28511.182841437647
1785790560,28923.75,28926,28921.5,28921.5,28675.790475594367,28840.393992842346,28511.18695834639
1785790620,28922.5,28923.75,28920.25,28922.5,28675.804056460318,28840.41320019789,28511.194912722745
1785790680,28923,28923.75,28920.5,28923.75,28675.817663388847,28840.43247296888,28511.202853808813
1785790740,28923.75,28930.5,28922.5,28929.25,28675.862541109625,28840.49695802079,28511.22812419846
1785794400,28930,28944.25,28918,28937,28933.083333333332,28933.083678600316,28933.082988066348
1785794460,28937,28940.75,28930.25,28937.5,28934.211167685,28935.696253092716,28932.726082277284
1785794520,28937.5,28942,28930,28931.25,28934.257367645514,28935.567713434724,28932.947021856304
1785794580,28931.25,28932.25,28922,28927,28932.736522352163,28935.890985642778,28929.582059061548
1785794640,28926.75,28934,28923,28928.25,28932.317250805067,28935.576125593674,28929.05837601646
1785794700,28928.5,28938.5,28927.25,28934.75,28932.480159498904,28935.53361640872,28929.426702589088
1785794760,28934.5,28936.5,28929.25,28929.25,28932.41506267451,28935.352107107516,28929.478018241505
1785794820,28929,28942,28928.5,28942,28932.957477577882,28936.146520399143,28929.76843475662
1785794880,28942.25,28945.75,28936.25,28941,28933.76288204394,28937.633327063977,28929.8924370239
1785794940,28940.75,28943.25,28939.5,28940.5,28934.051993027842,28938.10434480466,28929.999641251026
1785795000,28940.5,28948.5,28939.25,28946.75,28934.792579777008,28939.560134948133,28930.025024605882
1785795060,28947,28949.75,28945.75,28949.25,28935.952512003747,28941.87152454416,28930.033499463334
1785795120,28948.25,28949.25,28944.5,28947.75,28936.647314072285,28942.98552446077,28930.309103683798
1785795180,28947.25,28950.5,28929.5,28932,28936.733330130668,28942.66523267652,28930.801427584815
1785795240,28932.25,28935.25,28923,28928,28935.857827202737,28941.985755810572,28929.729898594902
1785795300,28928,28947,28928,28943.5,28936.209151337145,28942.13244801186,28930.28585466243
1785795360,28944,28948.25,28942.5,28943.75,28936.507113896972,28942.536554579525,28930.47767321442
1785795420,28944.5,28946.75,28940.25,28942.75,28936.686852362967,28942.73373157195,28930.639973153986
1785795480,28941.75,28944.25,28940.25,28941.75,28936.80680822858,28942.83879942022,28930.774817036938
1785795540,28942.25,28947,28939.5,28944.5,28937.004115510183,28943.058284582934,28930.94994643743
1785795600,28944,28946.5,28936.25,28944.25,28937.201625044276,28943.227245827762,28931.17600426079
1785795660,28943.5,28945.75,28940.75,28941.25,28937.284680442932,28943.300314053242,28931.269046832622
1785795720,28941.25,28944.5,28938.25,28943.25,28937.345855117364,28943.3461115112,28931.34559872353
1785795780,28942.75,28947.25,28942.75,28945.75,28937.451062497345,28943.479691448214,28931.422433546475
1785795840,28945,28945.75,28942.75,28945,28937.51820370487,28943.556991076515,28931.479416333223
1785795900,28945.25,28945.75,28940.75,28943.25,28937.607890924144,28943.641328404578,28931.57445344371
1785795960,28942.5,28942.5,28937.25,28940,28937.65273380419,28943.63578097291,28931.66968663547
1785796020,28940.75,28946,28939.5,28944.75,28937.75308106491,28943.73154015087,28931.77462197895
1785796080,28944,28945.75,28942,28945.25,28937.804251256483,28943.787404771334,28931.82109774163
1785796140,28944,28945.75,28942.5,28942.75,28937.83850201633,28943.82085915944,28931.856144873218
1785796200,28942.75,28946,28938.75,28941,28937.919876614615,28943.86964284241,28931.97011038682
1785796260,28940.5,28942.75,28938.25,28940.75,28937.9557419453,28943.873281580436,28932.038202310167
1785796320,28940.5,28943.5,28936.5,28937.25,28937.98366349489,28943.830104980374,28932.13722200941
1785796380,28937,28939.25,28932.25,28938,28937.9389830356,28943.702299536875,28932.175666534327
1785796440,28938,28958.5,28937.75,28951.25,28938.775170662673,28945.054604699162,28932.495736626184
1785796500,28950.75,28950.75,28937,28943.25,28939.024661073196,28945.23579922783,28932.81352291856
1785796560,28943.25,28953.5,28943.25,28947.5,28939.299469111975,28945.609919691993,28932.989018531956
1785796620,28946,28948.25,28942.5,28946.75,28939.375751449905,28945.688395094283,28933.063107805527
1785796680,28946.75,28949.75,28945,28949.75,28939.475639240696,28945.82109456639,28933.130183915004
1785796740,28948.75,28956,28948.25,28951.25,28939.83296625816,28946.419967696726,28933.245964819595
1785796800,28951.5,28962.25,28951,28961,28940.807906397506,28948.417982838655,28933.197829956356
1785796860,28960.5,28962,28957.75,28960,28941.20041985093,28949.20479643612,28933.196043265743
1785796920,28960,28962,28958.75,28960.25,28941.419151643553,28949.633451014768,28933.204852272338
1785796980,28959.5,28960.25,28957,28957.25,28941.66388648181,28950.06195158813,28933.265821375488
1785797040,28957.25,28959.25,28956,28957.5,28941.839384259805,28950.354842125427,28933.323926394183
1785797100,28956.75,28957.5,28946.25,28950.5,28942.198819611087,28950.74895582007,28933.648683402105
1785797160,28949.75,28952,28946.5,28950,28942.31757520993,28950.8480331973,28933.78711722256
1785797220,28949.5,28950.5,28940.5,28947,28942.431680366935,28950.853143135988,28934.010217597883
1785797280,28947.75,28953.75,28947,28949,28942.545228960622,28950.952497642877,28934.137960278367
1785797340,28948.25,28951.5,28943.25,28946,28942.605770565784,28950.970234234897,28934.24130689667
1785797400,28945,28947.25,28942,28943.75,28942.627851260448,28950.940953480378,28934.314749040517
1785797460,28943.75,28945.75,28943,28943.25,28942.639043718642,28950.91909190103,28934.358995536255
1785797520,28944,28948,28943.75,28946.25,28942.670390011233,28950.918065109727,28934.42271491274
1785797580,28945.25,28951.25,28945.25,28945.75,28942.731907056615,28950.94352494556,28934.52028916767
1785797640,28945.5,28952.5,28942,28951.75,28942.836846373222,28951.014583321114,28934.65910942533
1785797700,28952,28952.5,28948.25,28949.75,28942.90419686382,28951.07426565669,28934.734128070948
1785797760,28949.75,28951.25,28946.75,28946.75,28942.938907639567,28951.09371985429,28934.784095424846
1785797820,28946.5,28948.25,28946.25,28947.75,28942.959110641805,28951.101037652745,28934.817183630865
1785797880,28947,28948,28944.5,28946,28942.976363250593,28951.099752613798,28934.852973887388
